"id","area","rooms","floor","year","price","district","lat","lng","status","created_at","updated_at","address","bathrooms","decoration","halls","name","orientation","price_per_sqm","property_type","total_floors"
"5893","81.4","2","3","2026","632025.42","通远街道","34.53495","109.101273","available","3/5/2026 05:45:49.087099+00","3/5/2026 05:45:49.087099+00","西安市高陵区通远街道高陵碧桂园2栋2单元","1","豪装","1","高陵碧桂园","东南","7764.44","住宅","6"
"5894","97","2","6","2025","625856.61","鹿苑街道","34.539259","109.072562","available","3/5/2026 05:45:49.087099+00","3/5/2026 05:45:49.087099+00","西安市高陵区鹿苑街道鹿苑新城1栋2单元","1","精装","1","鹿苑新城","东南","6452.13","住宅","30"
"5895","108.3","3","3","2025","681338.04","鹿苑街道","34.536913","109.091384","available","3/5/2026 05:45:49.087099+00","3/5/2026 05:45:49.087099+00","西安市高陵区鹿苑街道高陵天下20栋2单元","1","精装","2","高陵天下","南","6291.21","住宅","11"
"5896","97.4","2","3","2026","729218.22","耿镇街道","34.530704","109.09021","available","3/5/2026 05:45:49.087099+00","3/5/2026 05:45:49.087099+00","西安市高陵区耿镇街道高陵恒大17栋1单元","1","精装","1","高陵恒大","南","7486.84","公寓","6"
"5897","105.8","2","5","2026","730837.83","鹿苑街道","34.529739","109.087061","available","3/5/2026 05:45:49.087099+00","3/5/2026 05:45:49.087099+00","西安市高陵区鹿苑街道鹿苑华庭3栋4单元","1","豪装","1","鹿苑华庭","南","6907.73","住宅","6"
"5898","105.8","2","18","2025","628075.35","泾渭街道","34.533918","109.086836","available","3/5/2026 05:45:49.087099+00","3/5/2026 05:45:49.087099+00","西安市高陵区泾渭街道泾渭佳苑19栋3单元","1","简装","1","泾渭佳苑","东","5936.44","住宅","25"
"5899","155.5","4","4","2026","1083819.45","泾渭街道","34.528829","109.088586","available","3/5/2026 05:45:49.087099+00","3/5/2026 05:45:49.087099+00","西安市高陵区泾渭街道泾渭上城11栋1单元","1","精装","3","泾渭上城","南","6969.9","住宅","25"
"5900","120","3","30","2025","755059.2","耿镇街道","34.524841","109.095632","available","3/5/2026 05:45:49.087099+00","3/5/2026 05:45:49.087099+00","西安市高陵区耿镇街道高陵恒大2栋3单元","2","毛坯","2","高陵恒大","西","6292.16","住宅","30"
"5901","111","3","1","2026","523982.16","崇皇街道","34.548953","109.086514","available","3/5/2026 05:45:49.087099+00","3/5/2026 05:45:49.087099+00","西安市高陵区崇皇街道崇皇新城7栋3单元","1","豪装","2","崇皇新城","南","4720.56","住宅","18"
"5902","173.2","4","17","2025","1189736.78","泾渭街道","34.536241","109.079745","available","3/5/2026 05:45:49.087099+00","3/5/2026 05:45:49.087099+00","西安市高陵区泾渭街道泾渭上城17栋1单元","2","简装","3","泾渭上城","南","6869.15","别墅","25"
"5903","94.4","2","1","2025","666705.66","渭水片区","34.536476","109.078849","available","3/5/2026 05:45:49.087099+00","3/5/2026 05:45:49.087099+00","西安市高陵区渭水片区渭水茗居13栋2单元","1","简装","1","渭水茗居","南","7062.56","住宅","11"
"5904","134.2","4","20","2026","783863.54","泾渭街道","34.529855","109.072685","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭明珠9栋2单元","2","豪装","3","泾渭明珠","南","5841.01","公寓","30"
"5905","74.1","1","8","2025","608378.78","鹿苑街道","34.53319","109.077509","off","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区鹿苑街道鹿苑华庭13栋1单元","1","精装","1","鹿苑华庭","西","8210.24","住宅","11"
"5906","167.7","4","2","2025","1035671.6","泾渭街道","34.528368","109.076938","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭明珠19栋5单元","2","简装","3","泾渭明珠","南","6175.74","住宅","18"
"5907","131.5","4","4","2026","469064.45","渭水片区","34.532525","109.067266","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区渭水片区渭水家园18栋3单元","2","毛坯","3","渭水家园","北","3567.03","住宅","11"
"5908","82.1","1","8","2026","545366.49","渭水片区","34.533965","109.077431","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区渭水片区渭水茗居12栋3单元","1","豪装","1","渭水茗居","南","6642.71","住宅","11"
"5909","110.8","3","3","2026","564461.74","泾渭街道","34.532007","109.089688","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭新城10栋6单元","2","简装","2","泾渭新城","西北","5094.42","住宅","18"
"5910","171.7","4","2","2026","1299945.85","通远街道","34.524966","109.097472","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区通远街道高陵碧桂园8栋4单元","1","精装","3","高陵碧桂园","南","7571.03","住宅","25"
"5911","111.4","3","7","2025","594636.49","鹿苑街道","34.542989","109.083355","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区鹿苑街道鹿苑小区14栋5单元","1","毛坯","2","鹿苑小区","西南","5337.85","住宅","25"
"5912","103.1","2","3","2026","453799.8","鹿苑街道","34.534165","109.084622","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区鹿苑街道鹿苑小区12栋6单元","1","精装","1","鹿苑小区","西","4401.55","公寓","18"
"5913","110.2","3","2","2025","640257.59","泾渭街道","34.517558","109.098484","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭春天17栋4单元","1","毛坯","2","泾渭春天","南","5809.96","公寓","11"
"5914","153.4","4","5","2025","1081612.66","泾渭街道","34.526958","109.097325","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭上城5栋3单元","1","精装","3","泾渭上城","东","7050.93","住宅","6"
"5915","85.8","2","12","2025","464988.81","崇皇街道","34.541039","109.089045","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区崇皇街道崇皇新城15栋4单元","1","简装","1","崇皇新城","南","5419.45","住宅","18"
"5916","107.1","2","4","2025","746802.94","鹿苑街道","34.532846","109.068817","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区鹿苑街道鹿苑华庭7栋2单元","1","豪装","1","鹿苑华庭","北","6972.95","住宅","6"
"5917","174.7","4","24","2025","995120.9","鹿苑街道","34.52942","109.081959","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区鹿苑街道鹿苑华庭1栋1单元","1","精装","3","鹿苑华庭","东北","5696.17","住宅","25"
"5918","110.8","3","1","2026","740388.87","泾渭街道","34.532053","109.08915","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭新城1栋2单元","1","精装","2","泾渭新城","东南","6682.21","住宅","18"
"5919","91.9","2","1","2025","638961.4","泾渭街道","34.536543","109.08815","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭上城10栋6单元","1","豪装","1","泾渭上城","南","6952.79","住宅","11"
"5920","106.2","2","22","2025","728757.14","渭水片区","34.530085","109.086626","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区渭水片区渭水茗居9栋5单元","1","简装","1","渭水茗居","南","6862.12","住宅","30"
"5921","82.6","1","7","2025","501520.77","崇皇街道","34.548332","109.08347","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区崇皇街道崇皇新城9栋2单元","1","简装","1","崇皇新城","东南","6071.68","住宅","25"
"5922","152","4","16","2026","873437.6","泾渭街道","34.53605","109.091566","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭明珠6栋3单元","2","豪装","3","泾渭明珠","南","5746.3","住宅","18"
"5923","99.5","2","23","2025","411835.48","渭水片区","34.537921","109.085697","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区渭水片区渭水家园14栋3单元","1","精装","1","渭水家园","东","4139.05","住宅","25"
"5924","87.2","2","4","2025","667461.06","鹿苑街道","34.531531","109.068769","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区鹿苑街道鹿苑华庭3栋5单元","1","精装","1","鹿苑华庭","南","7654.37","住宅","6"
"5925","169.1","4","16","2026","983666.54","泾渭街道","34.523098","109.081302","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭佳苑9栋1单元","2","豪装","3","泾渭佳苑","西南","5817.07","住宅","18"
"5926","146.3","4","13","2026","796562.54","泾渭街道","34.534621","109.081543","sold","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭上城12栋6单元","1","精装","3","泾渭上城","南","5444.72","公寓","30"
"5927","75.9","1","13","2026","438422.69","泾渭街道","34.518572","109.088277","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭佳苑7栋4单元","1","简装","1","泾渭佳苑","南","5776.32","住宅","30"
"5928","102.6","3","1","2026","618481.01","泾渭街道","34.535528","109.08136","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭佳苑9栋2单元","2","毛坯","2","泾渭佳苑","东南","6028.08","住宅","25"
"5929","82.3","2","21","2025","449327.55","泾渭街道","34.530965","109.08903","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭春天12栋5单元","1","毛坯","1","泾渭春天","南","5459.63","公寓","30"
"5930","119.4","3","6","2026","658228.32","泾渭街道","34.530573","109.088475","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭新城14栋2单元","2","简装","2","泾渭新城","南","5512.8","住宅","6"
"5931","110.6","3","25","2026","659448.08","泾渭街道","34.531199","109.094152","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭佳苑4栋3单元","2","简装","2","泾渭佳苑","北","5962.46","住宅","25"
"5932","76.5","1","9","2026","505803.47","泾渭街道","34.539955","109.098918","off","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭上城7栋6单元","1","豪装","1","泾渭上城","南","6611.81","住宅","11"
"5933","151.5","4","7","2025","893145.53","泾渭街道","34.524243","109.087375","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭上城13栋3单元","2","简装","3","泾渭上城","东","5895.35","住宅","18"
"5934","86.1","2","15","2025","446575.73","渭水片区","34.528747","109.080394","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区渭水片区渭水家园6栋4单元","1","精装","1","渭水家园","南","5186.71","住宅","18"
"5935","83.7","2","4","2026","444766.73","鹿苑街道","34.543476","109.083393","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区鹿苑街道鹿苑新城4栋1单元","1","精装","1","鹿苑新城","南","5313.82","公寓","6"
"5936","111.8","3","6","2025","617519.47","鹿苑街道","34.530654","109.069165","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区鹿苑街道鹿苑新城3栋3单元","2","简装","2","鹿苑新城","南","5523.43","住宅","18"
"5937","95.5","2","1","2025","536396.76","泾渭街道","34.525826","109.074176","sold","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭明珠5栋6单元","1","精装","1","泾渭明珠","南","5616.72","住宅","6"
"5938","121.4","3","13","2025","706404.75","渭水片区","34.540742","109.082739","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区渭水片区渭水茗居15栋4单元","1","豪装","2","渭水茗居","西南","5818.82","住宅","30"
"5939","105.1","3","24","2026","713641.61","泾渭街道","34.518818","109.095072","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭新城20栋2单元","2","精装","2","泾渭新城","南","6790.12","住宅","25"
"5940","138.7","3","14","2026","1095069.79","泾渭街道","34.539241","109.098379","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭上城5栋4单元","2","精装","2","泾渭上城","北","7895.24","住宅","18"
"5941","87.1","2","13","2026","503960.6","泾渭街道","34.527685","109.085901","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭明珠5栋3单元","1","简装","1","泾渭明珠","南","5786","住宅","30"
"5942","113.6","3","6","2026","736326.8","鹿苑街道","34.532235","109.070965","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区鹿苑街道鹿苑小区16栋5单元","2","精装","2","鹿苑小区","南","6481.75","公寓","11"
"5943","162.9","4","6","2025","872779.1","渭水片区","34.531781","109.083606","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区渭水片区渭水家园3栋2单元","2","豪装","3","渭水家园","南","5357.76","住宅","25"
"5944","138.6","4","4","2026","1227993.23","鹿苑街道","34.53604","109.10142","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区鹿苑街道高陵天下8栋2单元","1","简装","3","高陵天下","南","8859.98","住宅","6"
"5945","135.9","3","1","2025","928877.86","泾渭街道","34.524227","109.085744","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭上城12栋3单元","2","豪装","2","泾渭上城","南","6835.01","住宅","25"
"5946","164.6","4","23","2025","877721.27","崇皇街道","34.546697","109.096565","off","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区崇皇街道崇皇花园14栋6单元","2","精装","3","崇皇花园","东南","5332.45","住宅","25"
"5947","132.3","3","1","2026","768035.9","泾渭街道","34.518211","109.075796","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区泾渭街道泾渭佳苑18栋2单元","2","毛坯","2","泾渭佳苑","南","5805.26","住宅","6"
"5948","134.5","4","8","2025","1185526.04","通远街道","34.536658","109.098285","available","3/5/2026 05:45:49.087614+00","3/5/2026 05:45:49.087614+00","西安市高陵区通远街道高陵碧桂园5栋4单元","2","精装","3","高陵碧桂园","西","8814.32","公寓","18"
"5949","137.8","3","14","2025","784940.49","鹿苑街道","34.537962","109.086994","available","3/5/2026 05:45:49.088139+00","3/5/2026 05:45:49.088139+00","西安市高陵区鹿苑街道鹿苑小区13栋1单元","2","精装","2","鹿苑小区","东南","5696.23","住宅","25"
"5950","125.1","3","12","2026","597567.67","泾渭街道","34.534876","109.090907","available","3/5/2026 05:45:49.088139+00","3/5/2026 05:45:49.088139+00","西安市高陵区泾渭街道泾渭佳苑11栋3单元","1","豪装","2","泾渭佳苑","南","4776.72","住宅","18"
"5951","74.8","1","5","2025","390035.62","泾渭街道","34.526162","109.088183","off","3/5/2026 05:45:49.088139+00","3/5/2026 05:45:49.088139+00","西安市高陵区泾渭街道泾渭春天17栋3单元","1","简装","1","泾渭春天","南","5214.38","住宅","25"
"5952","108.2","2","7","2025","609153.02","崇皇街道","34.549068","109.089865","available","3/5/2026 05:45:49.088139+00","3/5/2026 05:45:49.088139+00","西安市高陵区崇皇街道崇皇花园5栋6单元","1","精装","1","崇皇花园","南","5629.88","住宅","25"
